id,hasProblem,avgCycle,lanes,avgTimes
cluster30760194_5354979853,False,41,"[':cluster30760194_5354979853_w3_0', ':cluster30760194_5354979853_w0_0', ':cluster30760194_5354979853_w1_0', '4794449#4.96_2', '4794449#4.96_1', '4794449#4.96_3', '554934685_1', '367069126.88_3', '488350047#3_1', ':cluster30760194_5354979853_w2_0', '367069126.88_2', '367069126.88_1']","[36.0, 35.0, 36.0, 41.0, 41.0, 41.0, 40.0, 41.0, 40.0, 35.0, 41.0, 41.0]"
cluster60796261_60796262,False,59,"['4755100#0.102_4', ':cluster60796261_60796262_w1_0', '4794449#3_2', '591627432#1_2', '4755100#0.102_2', ':cluster60796261_60796262_w0_0', '4794449#3_1', '-6510594#0_1', '4794449#3_4', '4755100#0.102_1', '591627432#1_1', '4755100#0.102_3', ':cluster60796261_60796262_w3_0', ':cluster60796261_60796262_w2_0', '4794449#3_3', '-6510594#0_2']","[41.0, 28.0, 32.0, 41.0, 32.0, 27.0, 32.0, 32.0, 41.0, 32.0, 32.0, 32.0, 28.0, 27.0, 32.0, 41.0]"
cluster_1710594754_53088986,False,87,"['428246211_3', '428246210_1', ':cluster_1710594754_53088986_w2_0', '322781940_2', '322781940_1', '428246210_2', ':cluster_1710594754_53088986_w1_0', ':cluster_1710594754_53088986_w4_0', '213928808#1_1', '428246210_3', ':cluster_1710594754_53088986_w0_0', '428246211_2', ':cluster_1710594754_53088986_w5_0', '428246211_1', ':cluster_1710594754_53088986_w6_0', ':cluster_1710594754_53088986_w3_0']","[45.0, 37.0, 32.0, 36.0, 36.0, 37.0, 31.0, 31.0, 36.0, 45.0, 32.0, 37.0, 32.0, 37.0, 31.0, 31.0]"
cluster_cluster_2511119195_2511119206_gneJ479,False,90,"['52840083.93_3', '264828727#1_1', '243738308_2', ':cluster_cluster_2511119195_2511119206_gneJ479_w3_0', ':cluster_cluster_2511119195_2511119206_gneJ479_w4_0', '243738308_0', '-6457582#0_1', '52840083.93_2', '243738308_1', '-6457582#0_2', '264828727#1_2', ':cluster_cluster_2511119195_2511119206_gneJ479_w2_0', ':cluster_cluster_2511119195_2511119206_gneJ479_w1_0', '52840083.93_1']","[40.0, 20.0, 10.0, 25.0, 15.0, 30.0, 20.0, 30.0, 30.0, 30.0, 30.0, 15.0, 25.0, 30.0]"
gneJ107,False,87,"['gneE225_1', 'gneE225_2', 'gneE214_2', 'gneE214_3', ':gneJ107_w0_0', ':gneJ107_w1_0', ':gneJ107_w3_0', 'gneE214_1', 'gneE214_4', ':gneJ107_w2_0']","[26.0, 26.0, 51.0, 51.0, 26.0, 38.0, 51.0, 51.0, 51.0, 26.0]"
gneJ108,False,73,"['gneE733_1', ':gneJ108_w1_0', 'gneE733_0', ':gneJ108_w2_0', '-450919737#1.43_1', 'gneE211.53_1', 'gneE222_2', 'gneE211.53_2', 'gneE222_1', ':gneJ108_w3_0', ':gneJ108_w0_0', 'gneE211.53_3', '-450919737#1.43_2']","[27.0, 44.0, 27.0, 22.0, 26.0, 27.0, 26.0, 27.0, 26.0, 44.0, 44.0, 27.0, 26.0]"
gneJ112,False,41,"['679636490#0.55.58_1', '679636490#0.55.58_2', '22927970#0_1', '22927970#0_2', ':gneJ112_w4_0', '679636490#0.55.58_3', 'gneE216_0', '22927970#0_3', '679636490#0.55.58_4', ':gneJ112_w0_0', '-gneE222_1', ':gneJ112_w1_0', ':gneJ112_w3_0']","[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 0, 17.0, 17.0]"
gneJ121,False,34,"[':gneJ121_w2_0', 'gneE236_1', '428243311#1_3', '428243311#1_2', ':gneJ121_w0_0', '428243311#1_4', '428243311#1_1', ':gneJ121_w3_0', 'gneE236_2']","[7.0, 7.0, 11.0, 11.0, 7.0, 11.0, 11.0, 11.0, 7.0]"
gneJ133,False,87,"['gneE282_1', 'gneE273_1', 'gneE273_2', ':gneJ133_w0_0', ':gneJ133_w4_0', ':gneJ133_w1_0', 'gneE282_2', 'gneE278_1', 'gneE278_2', ':gneJ133_w3_0', 'gneE278_3']","[54.0, 54.0, 54.0, 25.0, 54.0, 54.0, 54.0, 25.0, 25.0, 25.0, 25.0]"
gneJ234,False,25,"['gneE481_1', 'gneE484_2', ':gneJ234_w2_0', 'gneE481_2', 'gneE484_1']","[7.0, 7.0, 7.0, 7.0, 7.0]"
gneJ352,False,87,"[':cluster_1710594762_53129286_w0_0', '337667434_1', ':cluster_1710594762_53129286_w3_0', '332223484_1', ':cluster_1710594762_53129286_w4_0', '332223484_2', '-337667439#0_1', '213928814#1_2', ':cluster_1710594762_53129286_w2_0', '213928814#1_1', '337667434_2', ':cluster_1710594762_53129286_w1_0', ':cluster_1710594762_53129286_w5_0', '-337667439#0_2']","[20.0, 60.0, 60.0, 60.0, 20.0, 60.0, 20.0, 20.0, 20.0, 20.0, 60.0, 60.0, 20.0, 20.0]"
gneJ355,False,36,"['428294123_3', ':cluster_1942833659_244284905_w2_0', '62202244#0_2', '-332068575#0_1', '-332068575#0_0', ':cluster_1942833659_244284905_w1_0', '62202244#0_1', '428294123_2', '428294123_1']","[7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]"
gneJ356,False,87,"['332223483_2', ':cluster_1710594758_53166871_w5_0', '6414300#1_2', ':cluster_1710594758_53166871_w4_0', 'gneE459_1', ':cluster_1710594758_53166871_w3_0', 'gneE463.142_2', 'gneE463.142_3', '6414300#1_1', 'gneE463.142_1', ':cluster_1710594758_53166871_w1_0', ':cluster_1710594758_53166871_w0_0', 'gneE459_2', ':cluster_1710594758_53166871_w2_0', '332223483_1']","[58.0, 21.0, 21.0, 21.0, 21.0, 21.0, 58.0, 58.0, 21.0, 58.0, 21.0, 58.0, 21.0, 58.0, 58.0]"
gneJ358,True,3600,"[':cluster_1710594756_53168035_w1_0', '337667435_2', '-337667440#1_1', ':cluster_1710594756_53168035_w4_0', ':cluster_1710594756_53168035_w5_0', ':cluster_1710594756_53168035_w0_0', '169468452#0_1', ':cluster_1710594756_53168035_w2_0', ':cluster_1710594756_53168035_w3_0', '169468452#0_2', '337667435_1']","[0, 37.0, 0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 0, 37.0]"
gneJ359,False,87,"[':cluster_1710594753_53071880_w2_0', 'gneE245_2', 'gneE78_1', '337667433#0_1', '6396663#0_2', 'gneE78_2', '6396663#0_1', ':cluster_1710594753_53071880_w1_0', ':cluster_1710594753_53071880_w5_0', ':cluster_1710594753_53071880_w3_0', ':cluster_1710594753_53071880_w4_0', '337667433#0_2', ':cluster_1710594753_53071880_w0_0', 'gneE245_1']","[24.0, 24.0, 24.0, 55.0, 55.0, 24.0, 55.0, 55.0, 24.0, 55.0, 24.0, 55.0, 24.0, 24.0]"
gneJ360,False,87,"['524888104#0_2', '524888104#0_3', '524888104#0_1']","[80.0, 80.0, 80.0]"
gneJ362,False,87,"['620595195#0_1', '620595195#0_2', '620595195#0_3']","[80.0, 80.0, 80.0]"
gneJ363,False,57,"['465797042#0_3', ':gneJ363_w0_0', 'gneE692_0', '465797042#0_2', '465797042#0_1']","[42.0, 4.0, 9.0, 42.0, 42.0]"
gneJ366,False,87,"[':cluster_1884382823_1884382824_775936191_w2_0', '-399134517#1_1', '-428087110#2_2', '-428087110#2_1', '173554574#1_1', '-399134517#1_2', ':cluster_1884382823_1884382824_775936191_w5_0', ':cluster_1884382823_1884382824_775936191_w1_0', ':cluster_1884382823_1884382824_775936191_w3_0', ':cluster_1884382823_1884382824_775936191_w0_0', '490176742#0_1', '465971494#1_2', '465971494#1_1', ':cluster_1884382823_1884382824_775936191_w4_0']","[38.0, 17.0, 23.0, 14.0, 17.0, 17.0, 12.0, 35.0, 12.0, 12.0, 17.0, 23.0, 14.0, 22.0]"
gneJ371,False,59,"['663675735_2', '663675735_1', '671471378_1', '671471378_2', '663675735_0', '-635712415_1', '-671471376_1', '671471378_3', '-635712415_0', '-671471376_2', '663675735_3']","[6.0, 6.0, 15.0, 15.0, 17.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0]"
gneJ431,False,23,"[':gneJ431_w0_0', 'gneE726_1', 'gneE722_2', ':gneJ431_w2_0', 'gneE724_1', ':gneJ431_w3_0', ':gneJ431_w1_0', 'gneE722_1']","[6.0, 6.0, 7.0, 6.0, 6.0, 7.0, 7.0, 7.0]"
gneJ464,True,3600,"['460419026#0_1', '460419026#0_2', '-460419026#1_1', '-460419026#1_2']","[55.0, 55.0, 0, 55.0]"
